Time,leRatio,reRatio,Ratio
1.7180961315348419e+18,2.5495097567963922,3.2255921075741183,2.8875509321852553
1.718096131567977e+18,2.5495097567963922,3.281754333344405,2.9156320450703985
1.7180961316029412e+18,2.4787758867850913,3.5239703952982886,3.00137314104169
1.71809613163194e+18,2.655796384866472,3.205550741379015,2.9306735631227436
1.7180961316599383e+18,2.467312073082645,3.2255921075741183,2.8464520903283814
1.718096131692938e+18,2.5495097567963922,3.2255921075741183,2.8875509321852553
1.718096131721426e+18,2.655796384866472,3.205550741379015,2.9306735631227436
1.718096131761897e+18,2.655796384866472,3.4559915438294126,3.055893964347942
1.7180961317880916e+18,2.6702392242630433,3.6251912824455936,3.1477152533543187
1.7180961318180895e+18,3.1321469996770914,4.129065309227847,3.630606154452469
1.71809613186183e+18,3.6878177829171546,4.442147371185104,4.064982577051129
1.7180961318974725e+18,3.6878177829171546,4.464302857109943,4.076060320013549
1.7180961319305024e+18,3.223031342460504,4.153805286800975,3.6884183146307397
1.7180961319597404e+18,3.205598550811614,3.592475797126708,3.3990371739691607
1.7180961319919816e+18,2.8573385451576847,3.603088747270883,3.230213646214284
1.7180961320238628e+18,2.729468812791236,3.603088747270883,3.1662787800310594
1.7180961320498324e+18,2.8073564077259587,3.366249047985194,3.0868027278555763
1.7180961320835564e+18,2.643513888836859,3.677051816220652,3.1602828525287556
1.7180961321159572e+18,2.719641466102106,3.4559915438294126,3.087816504965759
1.718096132147427e+18,2.7315816776253388,3.425790508647173,3.078686093136256
1.7180961321866196e+18,2.7315816776253388,3.357694398709761,3.04463803816755
1.7180961322258294e+18,2.719641466102106,3.4345186514775166,3.0770800587898113
1.7180961322597814e+18,2.643513888836859,3.357694398709761,3.0006041437733098
1.7180961322905252e+18,2.719641466102106,3.425790508647173,3.0727159873746395
1.718096132319778e+18,2.5495097567963922,3.2255921075741183,2.8875509321852553
1.718096132353548e+18,2.643513888836859,3.4345186514775166,3.0390162701571874
1.71809613238155e+18,2.5495097567963922,3.425790508647173,2.9876501327217824
1.7180961324280297e+18,2.7315816776253388,3.134873781879995,2.9332277297526668
1.718096132460024e+18,2.5383654128340476,3.379544317944997,2.958954865389522
1.7180961324921106e+18,2.719641466102106,3.666221006784538,3.192931236443322
1.7180961325271096e+18,3.205598550811614,3.810149784366796,3.507874167589205
1.7180961325591104e+18,3.425194704376176,4.041789897281957,3.7334923008290666
1.718096132590107e+18,3.425194704376176,4.129065309227847,3.777130006802011
1.7180961326211348e+18,3.223031342460504,3.7874566117919946,3.5052439771262494
1.7180961326521341e+18,2.8573385451576847,3.592475797126708,3.2249071711421964
1.71809613269739e+18,2.7315816776253388,3.366249047985194,3.0489153628052663
1.71809613273029e+18,2.7315816776253388,3.61451322896361,3.1730474532944744
1.7180961327649037e+18,2.7315816776253388,3.357694398709761,3.04463803816755
1.7180961327921518e+18,2.719641466102106,3.6987123938988637,3.209176930000485
1.7180961328234204e+18,2.7315816776253388,3.4345186514775166,3.0830501645514277
1.7180961328559923e+18,2.5495097567963922,3.1552737143375342,2.8523917355669632
1.7180961328830208e+18,2.719641466102106,3.366249047985194,3.04294525704365
1.7180961329357107e+18,2.7950849718747373,3.425790508647173,3.110437740260955
1.7180961329649613e+18,2.8073564077259587,3.4345186514775166,3.1209375296017376
1.7180961329980913e+18,2.719641466102106,3.4345186514775166,3.0770800587898113
1.7180961330265347e+18,2.7315816776253388,3.4345186514775166,3.0830501645514277
1.718096133050558e+18,2.719641466102106,3.205550741379015,2.9625961037405606
1.71809613309235e+18,2.5495097567963922,3.218447930236874,2.8839788435166334
1.718096133120585e+18,2.5495097567963922,3.205550741379015,2.8775302490877035
1.7180961331516488e+18,2.719641466102106,3.134873781879995,2.927257623991051
1.718096133182084e+18,2.5495097567963922,3.379544317944997,2.9645270373706945
1.718096133213753e+18,2.938875006081385,3.8898630416453766,3.414369023863381
1.718096133254347e+18,3.425194704376176,4.498931497076235,3.9620631007262057
1.7180961332921472e+18,3.114205494515249,4.565258389008868,3.839731941762058
1.7180961333348575e+18,3.088041450499005,3.8898630416453766,3.4889522460721905
1.7180961333706755e+18,2.9496999723713087,3.8898630416453766,3.4197815070083424
1.7180961334021432e+18,2.9496999723713087,3.592475797126708,3.2710878847490084
1.7180961334331372e+18,2.8573385451576847,3.357694398709761,3.1075164719337227
1.718096133461138e+18,2.938875006081385,3.4345186514775166,3.186696828779451
1.718096133493419e+18,2.7950849718747373,3.6878177829171546,3.241451377395946
1.7180961335235092e+18,2.8073564077259587,3.379544317944997,3.093450362835478
1.71809613355522e+18,2.7315816776253388,3.379544317944997,3.055562997785168
1.7180961335865073e+18,2.7315816776253388,3.2255921075741183,2.9785868925997283
1.718096133617913e+18,2.7315816776253388,3.4472088319341005,3.0893952547797197
1.7180961336490913e+18,2.655796384866472,3.4472088319341005,3.0515026084002863
1.718096133686908e+18,2.655796384866472,3.357694398709761,3.0067453917881166
1.7180961337195077e+18,2.643513888836859,3.4559915438294126,3.0497527163331357
1.7180961337636726e+18,3.0338720411454063,3.357694398709761,3.1957832199275837
1.7180961337897144e+18,2.8573385451576847,3.425790508647173,3.141564526902429
1.7180961338202237e+18,2.9496999723713087,3.8898630416453766,3.4197815070083424
1.7180961338530004e+18,3.1321469996770914,4.058457142827221,3.5953020712521564
1.7180961338823473e+18,3.250693819675786,4.0670608068428695,3.6588773132593277
1.7180961339199777e+18,3.062565973955106,4.469921478035378,3.766243725995242
1.7180961339449498e+18,3.425194704376176,3.996899624905565,3.7110471646408705
1.7180961339753052e+18,3.1321469996770914,4.197598683860071,3.664872841768581
1.7180961340066767e+18,2.8573385451576847,3.9137247449597607,3.3855316450587227
1.718096134039206e+18,2.8573385451576847,3.6987123938988637,3.2780254695282744
1.7180961340861827e+18,2.655796384866472,3.379544317944997,3.0176703514057346
1.7180961341183178e+18,2.4787758867850913,3.4345186514775166,2.956647269131304
1.7180961341656517e+18,2.719641466102106,3.357694398709761,3.0386679324059336
1.7180961342006577e+18,2.4787758867850913,3.205550741379015,2.842163314082053
1.7180961342317379e+18,2.643513888836859,3.4345186514775166,3.0390162701571874
1.718096134261712e+18,2.5495097567963922,3.4559915438294126,3.0027506503129024
1.7180961342922568e+18,2.5495097567963922,3.205550741379015,2.8775302490877035
1.7180961343215895e+18,2.719641466102106,3.205550741379015,2.9625961037405606
1.7180961343616548e+18,2.5495097567963922,3.2255921075741183,2.8875509321852553
1.7180961343927603e+18,2.5383654128340476,3.1552737143375342,2.846819563585791
1.7180961344187604e+18,2.7315816776253388,3.2255921075741183,2.9785868925997283
1.718096134453799e+18,2.5495097567963922,3.134873781879995,2.8421917693381937
1.71809613448104e+18,2.4787758867850913,3.198450952504231,2.838613419644661
1.7180961345230356e+18,2.655796384866472,3.494012282092204,3.074904333479338
1.718096134562857e+18,2.9496999723713087,3.7723691800736088,3.3610345762224587
1.718096134602504e+18,3.190773336161411,3.947937043134265,3.5693551896478377
1.718096134627535e+18,3.178592184578272,3.5959193314297653,3.3872557580040183
1.718096134652536e+18,3.282660821493064,3.761686990878034,3.5221739061855493
1.7180961346879373e+18,2.926028679903264,3.68797452124661,3.307001600574937
1.718096134719263e+18,2.8573385451576847,3.474343965390836,3.1658412552742603
1.7180961347606216e+18,2.655796384866472,3.2255921075741183,2.9406942462202954
1.718096134798685e+18,2.4787758867850913,3.4559915438294126,2.967383715307252
1.7180961348271555e+18,2.5383654128340476,3.141832444786181,2.8400989288101144
1.7180961348586852e+18,2.7950849718747373,3.205550741379015,3.000317856626876
1.7180961348893617e+18,2.719641466102106,3.281754333344405,3.0006978997232556
1.7180961349257252e+18,2.5292107892571636,3.205550741379015,2.8673807653180896
1.718096134953781e+18,2.5383654128340476,3.281754333344405,2.910059873089226
1.7180961349991498e+18,2.5383654128340476,3.281754333344405,2.910059873089226
1.7180961350311544e+18,2.5292107892571636,3.281754333344405,2.905482561300784
1.7180961350623224e+18,2.469323991623974,3.077469272084218,2.773396631854096
1.7180961350943962e+18,2.655796384866472,3.289039035611736,2.972417710239104
1.718096135119449e+18,3.1761612049768506,3.666221006784538,3.4211911058806943
1.7180961351554445e+18,3.205598550811614,3.677051816220652,3.441325183516133
1.718096135188554e+18,2.9360582344708996,3.656881330462989,3.296469782466944
1.7180961352197028e+18,2.762270259460752,3.7203731628142136,3.241321711137483
1.7180961352489554e+18,3.205598550811614,3.666221006784538,3.435909778798076
1.718096135280312e+18,2.6702392242630433,3.281754333344405,2.975996778803724
1.718096135309087e+18,2.655796384866472,3.134873781879995,2.895335083373234
1.718096135349842e+18,2.3224265668414663,2.9588619118217685,2.6406442393316176
1.7180961353797422e+18,2.5383654128340476,3.205550741379015,2.871958077106531
1.7180961354276114e+18,2.6334219644036447,3.2255921075741183,2.9295070359888813
1.718096135450867e+18,2.467312073082645,3.2255921075741183,2.8464520903283814
1.7180961354807936e+18,2.4787758867850913,3.2255921075741183,2.852183997179605
1.7180961355129756e+18,2.4787758867850913,3.205550741379015,2.842163314082053
1.7180961355434514e+18,2.467312073082645,3.2255921075741183,2.8464520903283814
1.718096135597716e+18,2.467312073082645,3.198450952504231,2.832881512793438
1.718096135631717e+18,2.5383654128340476,3.023992600850736,2.781179006842392
1.7180961356587062e+18,2.729468812791236,3.4472088319341005,3.088338822362668
1.7180961356877071e+18,2.965741127940233,3.7400849314043185,3.352913029672276
1.7180961357187223e+18,2.9360582344708996,3.656881330462989,3.296469782466944
1.7180961357528394e+18,2.8441239593045884,3.414405257919177,3.1292646086118827
1.7180961357847585e+18,2.6702392242630433,3.4559915438294126,3.063115384046228
1.7180961358291471e+18,2.655796384866472,3.0782390348307187,2.8670177098485956
1.718096135859505e+18,2.716845597379431,3.205550741379015,2.961198169379223
1.7180961358917814e+18,2.729468812791236,3.162277660168379,2.9458732364798075
1.7180961359218135e+18,2.467312073082645,3.205550741379015,2.83643140723083
1.7180961359540828e+18,2.4787758867850913,3.205550741379015,2.842163314082053
1.7180961359916383e+18,2.4787758867850913,3.289039035611736,2.8839074611984135
1.7180961360328172e+18,2.643513888836859,3.2255921075741183,2.9345529982054885
1.718096136063966e+18,2.467312073082645,3.198450952504231,2.832881512793438
1.7180961360989325e+18,2.4787758867850913,3.218447930236874,2.848611908510983
1.7180961361319278e+18,2.467312073082645,3.2255921075741183,2.8464520903283814
1.7180961361619556e+18,2.4787758867850913,3.205550741379015,2.842163314082053
1.7180961361899548e+18,2.719641466102106,3.2255921075741183,2.9726167868381124
1.7180961362209242e+18,2.719641466102106,3.205550741379015,2.9625961037405606
1.718096136261358e+18,2.5495097567963922,3.077469272084218,2.813489514440305
1.718096136300312e+18,2.467312073082645,3.205550741379015,2.83643140723083
1.718096136329713e+18,2.4787758867850913,3.023992600850736,2.7513842438179137
1.7180961363628908e+18,2.8573385451576847,3.425790508647173,3.141564526902429
1.7180961363933676e+18,3.223031342460504,3.6987123938988637,3.4608718681796837
1.7180961364231368e+18,2.8728774177702476,3.751133950842034,3.3120056843061407
1.7180961364564111e+18,3.205598550811614,3.7400849314043185,3.472841741107966
1.7180961364875343e+18,2.9360582344708996,3.405728229259288,3.1708932318650938
1.7180961365187533e+18,2.7758745382410197,3.656881330462989,3.2163779343520043
1.7180961365479654e+18,2.7758745382410197,3.405728229259288,3.090801383750154
1.7180961365812964e+18,2.8728774177702476,3.5029142386397796,3.1878958282050136
1.7180961366136448e+18,2.9496999723713087,3.4345186514775166,3.192109311924413
1.718096136661423e+18,2.729468812791236,3.405728229259288,3.067598521025262
1.7180961366904548e+18,2.8656026996282624,3.414405257919177,3.14000397877372
1.718096136721691e+18,2.8441239593045884,3.425790508647173,3.1349572339758804
1.71809613675093e+18,2.567433733581329,3.483195811496174,3.0253147725387515
1.7180961367823698e+18,2.9360582344708996,3.751133950842034,3.3435960926564667
1.7180961368243151e+18,2.8441239593045884,3.5029142386397796,3.173519098972184
1.718096136860715e+18,2.8441239593045884,3.483195811496174,3.1636598854003815
1.7180961368910822e+18,2.716845597379431,3.405728229259288,3.0612869133193596
1.7180961369365885e+18,2.8441239593045884,3.414405257919177,3.1292646086118827
1.7180961369615875e+18,2.643513888836859,3.425790508647173,3.034652198742016
1.7180961369875876e+18,2.7064737205448717,3.405728229259288,3.0561009749020798
1.718096137017616e+18,2.9360582344708996,3.474343965390836,3.2052010999308678
1.7180961370498678e+18,2.9496999723713087,3.483195811496174,3.2164478919337416
1.7180961370905354e+18,2.8573385451576847,3.425790508647173,3.141564526902429
1.7180961371105114e+18,2.9496999723713087,3.761257611960315,3.355478792165812
1.7180961371400428e+18,2.655796384866472,3.483195811496174,3.069496098181323
1.718096137172344e+18,2.729468812791236,3.483195811496174,3.1063323121437048
1.718096137210576e+18,2.655796384866472,3.474343965390836,3.065070175128654
1.7180961372614382e+18,2.716845597379431,3.269386622730461,2.993116110054946
1.718096137290468e+18,2.9360582344708996,3.405728229259288,3.1708932318650938
1.7180961373403246e+18,2.938875006081385,3.494012282092204,3.2164436440867945
1.7180961373673262e+18,2.719641466102106,3.269386622730461,2.9945140444162837
1.7180961373915167e+18,2.8441239593045884,3.494012282092204,3.1690681206983964
1.7180961374237135e+18,2.9496999723713087,3.483195811496174,3.2164478919337416
1.7180961374537738e+18,2.8441239593045884,3.5029142386397796,3.173519098972184
1.7180961374908175e+18,2.9360582344708996,3.474343965390836,3.2052010999308678
1.718096137519489e+18,2.9360582344708996,3.483195811496174,3.209627022983537
1.7180961375569298e+18,3.205598550811614,3.677051816220652,3.441325183516133
1.7180961375899592e+18,2.9496999723713087,3.474343965390836,3.2120219688810723
1.7180961376219625e+18,2.9496999723713087,3.483195811496174,3.2164478919337416
1.7180961376654126e+18,2.8573385451576847,3.474343965390836,3.1658412552742603
1.7180961377014397e+18,2.655796384866472,3.761257611960315,3.2085269984133937
1.7180961377364104e+18,2.9360582344708996,3.414405257919177,3.1752317461950383
1.718096137774409e+18,2.8441239593045884,3.6987123938988637,3.271418176601726
1.7180961378054098e+18,2.8573385451576847,3.7723691800736088,3.3148538626156467
1.7180961378389908e+18,2.8441239593045884,3.494012282092204,3.1690681206983964
1.7180961378684823e+18,2.762270259460752,3.405728229259288,3.0839992443600197
1.718096137899703e+18,2.8441239593045884,3.6878177829171546,3.2659708711108717
1.7180961379329324e+18,2.8728774177702476,3.5714285714285716,3.2221529945994094
1.718096137962466e+18,2.4787758867850913,3.205550741379015,2.842163314082053
1.7180961379914706e+18,2.4787758867850913,3.023992600850736,2.7513842438179137
1.7180961380245617e+18,2.4787758867850913,3.2255921075741183,2.852183997179605
1.718096138056829e+18,2.5383654128340476,3.198450952504231,2.868408182669139
1.71809613808805e+18,2.5495097567963922,3.023992600850736,2.786751178823564
1.7180961381214973e+18,2.467312073082645,3.205550741379015,2.83643140723083
1.718096138168953e+18,2.4787758867850913,3.077469272084218,2.7781225794346547
1.718096138196984e+18,2.467312073082645,3.0834740958860025,2.7753930844843238
1.7180961382283684e+18,2.719641466102106,3.262145447455399,2.9908934567787524
1.7180961382616673e+18,2.5383654128340476,3.023992600850736,2.781179006842392
1.7180961382933253e+18,2.5383654128340476,3.023992600850736,2.781179006842392
1.7180961383266957e+18,2.5292107892571636,3.0650499588098072,2.797130374033485
1.7180961383577183e+18,2.3782574707724704,3.023992600850736,2.7011250358116032
1.7180961383889935e+18,2.5292107892571636,3.0650499588098072,2.797130374033485
1.718096138418584e+18,2.5292107892571636,3.077469272084218,2.803340030670691
1.7180961384484995e+18,2.5292107892571636,3.0590810145689993,2.7941459019130814
1.7180961384867825e+18,2.5292107892571636,3.0834740958860025,2.806342442571583
1.7180961385294612e+18,2.5383654128340476,2.82842712474619,2.6833962687901187
1.718096138566546e+18,2.3028607037366546,3.0590810145689993,2.680970859152827
1.718096138606561e+18,2.321191727213148,3.262145447455399,2.7916685873342733
1.7180961386382628e+18,2.467312073082645,3.281754333344405,2.8745332032135247
1.718096138668456e+18,2.467312073082645,3.262145447455399,2.864728760269022
1.718096138699454e+18,2.5292107892571636,3.262145447455399,2.8956781183562814
1.7180961387335462e+18,2.5292107892571636,3.077469272084218,2.803340030670691
1.7180961387636513e+18,2.5383654128340476,3.077469272084218,2.807917342459133
1.7180961387958938e+18,2.3028607037366546,3.023992600850736,2.6634266522936954
1.718096138826745e+18,2.369680277038363,3.077469272084218,2.723574774561291
1.7180961388604065e+18,2.5383654128340476,3.269386622730461,2.9038760177822542
1.7180961388876234e+18,2.457892819754772,3.077469272084218,2.767681045919495
1.71809613892081e+18,2.3782574707724704,3.0650499588098072,2.721653714791139
1.7180961389529147e+18,2.467312073082645,3.269386622730461,2.8683493479065527
1.7180961390000003e+18,2.5383654128340476,3.005203820042827,2.7717846164384374
1.7180961390295936e+18,2.311685835643531,3.0834740958860025,2.697579965764767
1.7180961390612352e+18,2.5292107892571636,3.262145447455399,2.8956781183562814
1.718096139094405e+18,2.4365244886334323,3.077469272084218,2.756996880358825
1.7180961391251525e+18,2.5292107892571636,3.3333333333333335,2.9312720612952488
1.718096139157269e+18,2.593608321183316,3.125,2.859304160591658
1.718096139188834e+18,2.4365244886334323,2.8797748954173246,2.658149692025378
1.7180961392202038e+18,2.487705618694266,3.108079189789089,2.7978924042416775
1.7180961392491712e+18,2.6559469222960863,3.291178878013112,2.973562900154599
1.718096139280181e+18,2.7773158167675884,3.261467176224976,3.019391496496282
1.7180961393161997e+18,2.7773158167675884,3.2921767795181127,3.0347462981428506
1.7180961393484708e+18,2.966089658333287,3.262195793844985,3.114142726089136
1.7180961393988795e+18,2.8930852383799186,3.5033085407522013,3.19819688956606
1.7180961394298273e+18,3.04968490744242,3.4367602119899177,3.243222559716169
1.7180961394694874e+18,2.9738746839499055,3.440189770983188,3.207032227466547
1.718096139501735e+18,3.3476703170599307,3.8469230000153805,3.5972966585376556
1.7180961395331008e+18,3.4411305279435167,3.9560080889704965,3.6985693084570066
1.7180961395646717e+18,3.7975633771282586,3.92363408826546,3.860598732696859
1.7180961395964997e+18,4.123105625617661,4.233097878275297,4.178101751946478
1.718096139626772e+18,3.820780110885433,4.159503646859237,3.9901418788723353
1.7180961396582292e+18,3.796475094149291,4.000838838218303,3.898656966183797
1.7180961396905462e+18,3.6103631704057446,3.8747158371668946,3.7425395037863196
1.7180961397214218e+18,3.3461219033244314,3.8153698352670578,3.5807458692957446
1.7180961397518065e+18,3.444858781303145,3.8608341415368232,3.6528464614199843
1.7180961397845978e+18,3.680665333509323,3.7308796666802757,3.7057725000947994
1.71809613983453e+18,3.6879950094248346,3.9739536600604306,3.8309743347426326
1.7180961398656223e+18,4.890259108303104,4.672825068162413,4.781542088232758
1.718096139897008e+18,3.9623225512317903,3.847076812334269,3.90469968178303
1.718096139927312e+18,3.9272225456519423,3.9966800381608767,3.9619512919064093
1.7180961399595364e+18,4.254517297084671,3.956623213882915,4.105570255483793
1.718096139992465e+18,4.045005434547306,4.160062793874582,4.102534114210944
1.71809614002252e+18,4.648775226993784,4.031128874149275,4.339952050571529
1.7180961400558513e+18,5.180563221708393,4.427188724235731,4.803875972972062
1.7180961400840768e+18,5.180563221708393,4.123105625617661,4.651834423663027
1.718096140116342e+18,4.620004810002307,3.920673592117712,4.270339201060009
1.7180961401525596e+18,4.277099248515444,3.5630482034348057,3.920073725975125
1.7180961401937702e+18,4.0172043804719175,3.4200221818195757,3.7186132811457466
1.7180961402258094e+18,3.7947331922020555,3.1981862143609456,3.4964597032815004
1.7180961402526602e+18,3.6498175136863593,3.380471299522679,3.515144406604519
1.7180961402827067e+18,3.7467935009100164,3.380471299522679,3.5636324002163478
1.7180961403157066e+18,3.9664541621818414,3.786328457205041,3.8763913096934415
1.7180961403457134e+18,4.041073524369211,3.786328457205041,3.913700990787126
1.7180961403787057e+18,4.041073524369211,3.870697725857155,3.955885625113183
1.7180961404187052e+18,4.172869999975705,3.870697725857155,4.02178386291643
1.7180961404427054e+18,3.82099463490856,3.3814912033924753,3.6012429191505175
1.7180961404987057e+18,4.576153020888642,4.201554619957927,4.388853820423284
1.718096140522706e+18,4.041073524369211,3.416996059255193,3.729034791812202
1.7180961405547054e+18,4.61455497822475,4.415214337612482,4.514884657918616
1.7180961405867062e+18,5.339259528033106,4.511423409132709,4.925341468582907
1.7180961406177065e+18,5.216836648332457,4.415214337612482,4.81602549297247
1.7180961406597053e+18,4.61455497822475,4.4629191185616985,4.538737048393225
1.718096140685742e+18,4.669047011971501,4.156381864564616,4.4127144382680585
1.718096140714265e+18,4.198066504503904,3.830478608696492,4.014272556600198
1.7180961407442642e+18,4.147049529723536,3.870697725857155,4.008873627790345
1.7180961407766523e+18,4.147049529723536,3.870697725857155,4.008873627790345
1.718096140820366e+18,4.086798634251886,3.6368341314940387,3.861816382872962
1.7180961408386593e+18,4.086798634251886,3.716517186829626,3.901657910540756
1.7180961408721997e+18,4.086798634251886,3.6368341314940387,3.861816382872962
1.7180961408993969e+18,4.086798634251886,3.599045012221992,3.8429218232369386
1.718096140933664e+18,4.086798634251886,3.6795465073837565,3.883172570817821
1.7180961409782062e+18,4.171791719854451,3.6795465073837565,3.925669113619104
1.7180961410114668e+18,4.124271497442352,4.113194299682277,4.118732898562315
1.7180961410567178e+18,5.216836648332457,4.114608122288197,4.6657223853103265
1.718096141087608e+18,5.10806300786391,4.560701700396552,4.834382354130231
1.7180961411206267e+18,5.216836648332457,4.560701700396552,4.888769174364505
1.7180961411605443e+18,4.644692748902484,4.205196008438579,4.424944378670531
1.71809614119254e+18,4.233295652232186,3.916156685558011,4.074726168895099
1.718096141227569e+18,4.124271497442352,3.9555047338001055,4.039888115621229
1.7180961412596626e+18,4.171791719854451,3.916156685558011,4.043974202706231
1.7180961412886958e+18,3.7277338960821758,3.916156685558011,3.8219452908200937
1.7180961413357583e+18,3.773288342816221,3.916156685558011,3.844722514187116
1.7180961413637568e+18,3.851761359919705,3.916156685558011,3.883959022738858
1.7180961413907569e+18,3.8052595180880897,3.916156685558011,3.8607081018230502
1.718096141418758e+18,4.171791719854451,4.2976025589975215,4.234697139425986
1.7180961414527332e+18,4.147049529723536,3.916156685558011,4.031603107640773
1.7180961414917258e+18,4.171791719854451,4.002211777885354,4.087001748869903
1.7180961415197548e+18,4.233295652232186,4.0407219192018875,4.137008785717036
1.718096141555125e+18,4.644692748902484,4.41654642825604,4.5306195885792615
1.7180961415890924e+18,5.169436809080553,4.678877204190328,4.92415700663544
1.718096141615092e+18,5.209666496043677,4.560701700396552,4.8851840982201145
1.7180961416511183e+18,4.198066504503904,4.2047592083257275,4.201412856414816
1.7180961416850908e+18,4.698209311185201,3.9555047338001055,4.3268570224926535
1.7180961417324828e+18,4.727121641373922,4.2976025589975215,4.512362100185722
1.7180961417537649e+18,4.602491371992813,4.515333353598342,4.558912362795578
1.7180961417867953e+18,4.602491371992813,4.25440947723653,4.428450424614672
1.718096141817412e+18,4.147049529723536,4.25440947723653,4.200729503480034
1.7180961418504264e+18,4.233295652232186,4.126323869083275,4.17980976065773
1.7180961418919053e+18,4.233295652232186,4.338955013853554,4.28612533304287
1.7180961419111967e+18,4.185074848213413,4.338955013853554,4.262014931033484
1.718096141945567e+18,4.147049529723536,4.0407219192018875,4.093885724462712
1.718096141976134e+18,4.086798634251886,4.0407219192018875,4.063760276726887
1.7180961420060987e+18,4.233295652232186,4.338955013853554,4.28612533304287
1.71809614205256e+18,4.185074848213413,4.002211777885354,4.093643313049384
1.7180961420840737e+18,5.216836648332457,4.515333353598342,4.866085000965399
1.7180961421141806e+18,4.602491371992813,4.503431899829784,4.5529616359112985
1.7180961421633533e+18,4.283285497543369,4.081037522081507,4.182161509812438
1.718096142193542e+18,4.25440947723653,3.7262065676254967,3.9903080224310132
1.718096142222884e+18,4.233295652232186,3.731363949426125,3.982329800829155
1.7180961422551434e+18,4.233295652232186,4.002211777885354,4.11775371505877
1.7180961422889137e+18,4.233295652232186,4.0407219192018875,4.137008785717036
1.7180961423242877e+18,4.147049529723536,4.002211777885354,4.074630653804445
1.718096142352644e+18,4.171791719854451,4.002211777885354,4.087001748869903
1.7180961423806764e+18,4.086798634251886,4.002211777885354,4.04450520606862
1.7180961424104394e+18,4.124271497442352,3.8415898401573267,3.9829306687998396
1.7180961424426918e+18,4.171791719854451,3.8415898401573267,4.006690780005889
1.7180961424834383e+18,4.185074848213413,4.088620080087172,4.136847464150293
1.718096142514097e+18,4.147049529723536,4.002211777885354,4.074630653804445
1.7180961425624125e+18,4.185074848213413,4.088620080087172,4.136847464150293
1.7180961425856737e+18,3.683476618630828,3.8415898401573267,3.7625332293940774
1.7180961426220006e+18,4.185074848213413,4.002211777885354,4.093643313049384
1.7180961426512415e+18,4.038278384125135,4.0407219192018875,4.039500151663511
1.7180961426812436e+18,4.086798634251886,3.760402239122831,3.9236004366873583
1.7180961427301942e+18,4.124271497442352,3.760402239122831,3.9423368682825917
1.718096142763226e+18,4.124271497442352,3.760402239122831,3.9423368682825917
1.7180961427936018e+18,4.124271497442352,3.760402239122831,3.9423368682825917
1.7180961428237652e+18,4.185074848213413,4.002211777885354,4.093643313049384
1.718096142855008e+18,4.124271497442352,4.088620080087172,4.106445788764763
1.718096142889072e+18,3.7619144062564738,3.760402239122831,3.7611583226896523
1.7180961429210742e+18,3.807886552931954,3.760402239122831,3.7841443960273926
1.7180961429555108e+18,3.7619144062564738,3.6093747667562246,3.685644586506349
1.718096142998984e+18,3.807886552931954,3.5007388382730156,3.654312695602485
1.718096143028205e+18,3.807886552931954,3.760402239122831,3.7841443960273926
1.7180961430564055e+18,3.807886552931954,3.8415898401573267,3.82473819654464
1.7180961430834394e+18,3.807886552931954,3.8415898401573267,3.82473819654464
1.7180961431144404e+18,4.171791719854451,3.8415898401573267,4.006690780005889
1.7180961431685837e+18,3.7619144062564738,3.8415898401573267,3.8017521232069003
1.7180961431937956e+18,3.8052595180880897,3.8415898401573267,3.8234246791227084
1.7180961432282808e+18,3.533094765314066,3.654944690368812,3.594019727841439
1.7180961432615048e+18,3.4971030482,3.384788047050626,3.4409455476253132
1.718096143291811e+18,3.5383993938319445,3.384788047050626,3.461593720441285
1.7180961433238077e+18,3.4971030482,3.5777087639996634,3.5374059060998317
1.718096143356043e+18,3.8832975677895196,3.807886552931954,3.8455920603607368
1.7180961433994726e+18,3.851761359919705,3.654944690368812,3.7533530251442584
1.7180961434344118e+18,3.4971030482,3.4871899614389372,3.492146504819469
1.718096143462379e+18,3.851761359919705,3.457859182132319,3.6548102710260117
1.718096143492668e+18,3.492849839314596,3.4871899614389372,3.4900199003767667
1.7180961435257078e+18,3.807886552931954,3.4147465245842907,3.611316538758122
1.7180961435681649e+18,3.7619144062564738,3.6859472183621573,3.7239308123093156
1.71809614360029e+18,3.7619144062564738,3.4871899614389372,3.6245521838477055
1.7180961436355453e+18,3.7619144062564738,3.4871899614389372,3.6245521838477055
1.7180961436669524e+18,3.9307530667966346,3.654944690368812,3.7928488785827232
1.7180961436981373e+18,4.233295652232186,4.088620080087172,4.160957866159679
1.718096143730529e+18,4.320111843069999,4.088620080087172,4.204365961578586
1.7180961437604966e+18,4.233295652232186,3.8415898401573267,4.037442746194756
1.7180961437987853e+18,3.8877698103618035,3.8415898401573267,3.8646798252595653
1.718096143828997e+18,4.233295652232186,3.892794131963076,4.063044892097631
1.7180961438550313e+18,4.233295652232186,3.807886552931954,4.0205911025820695
1.7180961438854733e+18,4.320111843069999,4.175359663380398,4.247735753225198
1.718096143915776e+18,4.320111843069999,3.811924609796111,4.066018226433055
1.718096143947984e+18,4.320111843069999,4.088620080087172,4.204365961578586
1.71809614399346e+18,4.320111843069999,4.088620080087172,4.204365961578586
1.7180961440264758e+18,4.171791719854451,4.088620080087172,4.130205899970812
1.718096144059253e+18,4.233295652232186,4.052749531005086,4.143022591618635
1.7180961440886236e+18,3.7619144062564738,4.088620080087172,3.925267243171823
